Power                   Time
177.36397399053214	0.256
177.36397399053214	0.268
177.36397399053214	0.28
177.36397399053214	0.292
177.36397399053214	0.304
177.36397399053214	0.316
177.36397399053214	0.328
177.36397399053214	0.34
177.36397399053214	0.352
177.36397399053214	0.364
177.36397399053214	0.376
177.36397399053214	0.388
177.36397399053214	0.4
177.36397399053214	0.412
177.36397399053214	0.424
177.36397399053214	0.436
177.36397399053214	0.448
177.36397399053214	0.46
177.36397399053214	0.472
177.36397399053214	0.484
177.36397399053214	0.496
177.36397399053214	0.508
177.36397399053214	0.52
177.36397399053214	0.532
177.36397399053214	0.544
177.36397399053214	0.556
177.36397399053214	0.568
177.36397399053214	0.58
177.36397399053214	0.592
177.36397399053214	0.604
177.36397399053214	0.616
177.36397399053214	0.628
177.36397399053214	0.64
177.36397399053214	0.652
177.36397399053214	0.664
177.36397399053214	0.676
177.36397399053214	0.688
177.36397399053214	0.7
177.36397399053214	0.712
177.36397399053214	0.724
177.36397399053214	0.736
177.36397399053214	0.748
177.36397399053214	0.76
177.36397399053214	0.772
177.36397399053214	0.784
177.36397399053214	0.796
177.36397399053214	0.808
177.36397399053214	0.82
177.36397399053214	0.832
177.36397399053214	0.844
177.36397399053214	0.856
177.36397399053214	0.868
177.36397399053214	0.88
177.36397399053214	0.892
177.36397399053214	0.904
177.36397399053214	0.916
177.36397399053214	0.928
177.36397399053214	0.94
177.36397399053214	0.952
177.36397399053214	0.964
177.36397399053214	0.976
177.36397399053214	0.988
177.36397399053214	1.0
177.36397399053214	1.012
177.36397399053214	1.024
177.36397399053214	1.036
177.36397399053214	1.048
177.36397399053214	1.06
177.36397399053214	1.072
177.36397399053214	1.084
177.36397399053214	1.096
177.36397399053214	1.108
177.36397399053214	1.12
177.36397399053214	1.132
177.36397399053214	1.144
177.36397399053214	1.156
177.36397399053214	1.168
177.36397399053214	1.18
177.36397399053214	1.192
177.36397399053214	1.204
177.36397399053214	1.216
177.36397399053214	1.228
177.36397399053214	1.24
177.36397399053214	1.252
177.36397399053214	1.264
177.36397399053214	1.276
177.36397399053214	1.288
177.36397399053214	1.3
177.36397399053214	1.312
177.36397399053214	1.324
177.36397399053214	1.336
177.36397399053214	1.348
177.36397399053214	1.36
177.36397399053214	1.372
177.36397399053214	1.384
177.36397399053214	1.396
177.36397399053214	1.408
177.36397399053214	1.42
177.36397399053214	1.432
177.36397399053214	1.444
177.36397399053214	1.456
177.36397399053214	1.468
177.36397399053214	1.48
177.36397399053214	1.492
177.36397399053214	1.504
177.36397399053214	1.516
177.36397399053214	1.528
177.36397399053214	1.54
177.36397399053214	1.552
177.36397399053214	1.564
177.36397399053214	1.576
177.36397399053214	1.588
177.36397399053214	1.6
177.36397399053214	1.612
177.36397399053214	1.624
177.36397399053214	1.636
177.36397399053214	1.648
177.36397399053214	1.66
177.36397399053214	1.672
177.36397399053214	1.684
177.36397399053214	1.696
177.36397399053214	1.708
177.36397399053214	1.72
177.36397399053214	1.732
177.36397399053214	1.744
177.36397399053214	1.756
177.36397399053214	1.768
177.36397399053214	1.78
177.36397399053214	1.792
177.36397399053214	1.804
177.36397399053214	1.816
177.36397399053214	1.828
177.36397399053214	1.84
177.36397399053214	1.852
177.36397399053214	1.864
177.36397399053214	1.876
177.36397399053214	1.888
177.36397399053214	1.9
177.36397399053214	1.912
177.36397399053214	1.924
177.36397399053214	1.936
177.36397399053214	1.948
177.36397399053214	1.96
177.36397399053214	1.972
177.36397399053214	1.984
177.36397399053214	1.996
177.36397399053214	2.008
177.36397399053214	2.02
177.36397399053214	2.032
177.36397399053214	2.044
177.36397399053214	2.056
177.27665701244362	2.068
177.2680591991804	2.08
177.33945776918546	2.092
177.49108828446404	2.104
177.7221212161857	2.116
178.03066062148773	2.128
178.41384941391647	2.14
178.86807391046216	2.152
179.38918342055103	2.164
179.97271349247816	2.176
180.61412069895394	2.188
181.3089804916206	2.2
182.0531214079731	2.212
182.84265472092986	2.224
183.67389590656742	2.236
184.54322625665137	2.248
185.44689868223182	2.26
186.38077975396988	2.272
187.34009610704888	2.284
188.31929412499161	2.296
189.31205420990187	2.308
190.3114085971668	2.32
191.30991062744963	2.332
192.299852121978	2.344
193.27357349583687	2.356
194.22385628935058	2.368
195.14431538983433	2.38
196.0297511357725	2.392
196.87640383682592	2.404
197.68203094972424	2.416
198.44578842108487	2.428
199.1679356448922	2.44
199.8495280106122	2.452
200.49218911895687	2.464
201.09793832441147	2.476
201.66902476584212	2.488
202.2077420545656	2.5
202.71628118789812	2.512
203.19675607278194	2.524
203.65134590965147	2.536
204.0824177778602	2.548
204.49259181606453	2.56
204.88479396914215	2.572
205.26232147029495	2.584
205.62889869305462	2.596
205.9886381264634	2.608
206.34592570467518	2.62
206.70529851745525	2.632
207.07131063441616	2.644
207.44831724626337	2.656
207.84022868030226	2.668
208.2503473750754	2.68
208.68131319436637	2.692
209.13508955116478	2.704
209.61301449961263	2.716
210.11596961593693	2.728
210.64457667391602	2.74
211.19931433124975	2.752
211.78052396302618	2.764
212.388325639344	2.776
213.022537132278	2.788
213.68265349134867	2.8
214.3678843504116	2.812
215.0771697787548	2.824
215.80917921536778	2.836
216.562362676789	2.848
217.33504428225035	2.86
218.12549106601313	2.872
218.93193387278356	2.884
219.75253314688095	2.896
220.58540761359822	2.908
221.42874281273606	2.92
222.28091207151562	2.932
223.1405795460361	2.944
224.00677505066758	2.956
224.87893842856624	2.968
225.75693074715542	2.98
226.64099317005937	2.992
227.53160514462365	3.004
228.42929732615062	3.016
229.33456708321808	3.028
230.24794085863718	3.04
